check-in,check-out,TTT,LOS,Hotel Name,Price,Reviews,NumberOfNights,Locatins,Score,Score_in_the_description,priceBeforesale,Cancellation,prepayment,typeBed,DistanceFromCenter,Subway Access,Stars
19/03/2023,20/03/2023,1,2,Millennium Hotel Broadway Times Square,972,"5,914",2,Manhattan,7,Good,"1,080",Not Free,Yes,Queen Room with Bath Tub - Hearing/Mobility Accessible,1.3 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,TownePlace Suites by Marriott New York Manhattan/Chelsea,"1,276","2,417",2,Chelsea,8.1,Very Good,NaN,Not Free,Yes,King Studio with Kitchenette,2.5 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,The Tuscany Powered by LuxUrban,"1,249",107,2,Murray Hill,7.9,Good,NaN,Free,Yes,Deluxe Studio,2.1 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Hyatt Place NYC Chelsea,"1,240","6,673",2,Chelsea,8,Very Good,NaN,Not Free,Yes,King Room,2.8 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,The Belvedere Hotel,983,"3,690",2,Hell's Kitchen,8,Very Good,NaN,Not Free,Yes,Standard King Room,0.9 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,M Social Hotel Times Square New York,"1,289","5,632",2,Manhattan,8.4,Very Good,"1,386",Not Free,Yes,Social City View King,0.6 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Hyatt Place New York City/Times Square,"1,210","15,115",2,Hell's Kitchen,7.6,Good,NaN,Not Free,Yes,King Room,1.7 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,City Club Hotel,825,"1,256",2,Manhattan,7.3,Good,NaN,Not Free,Yes,Petite Room,1.4 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Millennium Downtown New York,"1,050","3,630",2,Wall Street - Financial District,7.3,Good,NaN,Not Free,Yes,Superior King Room,6.8 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,TBA Times Square,"1,050","8,416",2,Hell's Kitchen,7.5,Good,NaN,Not Free,Yes,Deluxe King Studio,1.6 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,Fairfield Inn by Marriott New York Manhattan/Financial District,946,"2,275",2,Wall Street - Financial District,7.5,Good,NaN,Not Free,Yes,King Room,7.2 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,"Hotel Shocard Broadway, Times Square",807,"1,056",2,Manhattan,7.6,Good,NaN,Not Free,Yes,Queen Room,1.5 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,Hilton Garden Inn New York Central Park South-Midtown West,"1,314","5,538",2,Manhattan,7.1,Good,NaN,Not Free,Yes,King Room,450 m ,Subway Access,4
19/03/2023,20/03/2023,1,2,MOXY NYC Times Square,"1,203","8,719",2,Manhattan,8,Very Good,NaN,Not Free,Yes,Double Room,1.9 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,"The New Yorker, A Wyndham Hotel","1,141","9,013",2,Hell's Kitchen,7.7,Good,NaN,Not Free,Yes,Standard Queen Room,2 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Courtyard New York Downtown Manhattan/Financial District,946,602,2,Wall Street - Financial District,7.3,Good,NaN,Not Free,Yes,"Guest room, 1 King, City view",7.1 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,SoHo 54,763,"1,553",2,SoHo,6.8,Review score,NaN,Not Free,Yes,SoHo King,5.3 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,"The Draper New York, Tapestry Collection by Hilton","1,240","1,031",2,Manhattan,8.4,Very Good,NaN,Not Free,Yes,King Room,1.9 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,CIVILIAN Hotel,"1,282","1,233",2,Hell's Kitchen,8.5,Very Good,NaN,Not Free,Yes,Double Room,0.9 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,The Manhattan at Times Square,933,"4,086",2,Manhattan,5.6,Review score,"1,166",Not Free,Yes,Run of House,0.7 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Nolitan Hotel SoHo - New York,"1,229","1,153",2,SoHo,7.9,Good,NaN,Not Free,Yes,Deluxe Queen Room,5.4 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,SpringHill Suites by Marriott New York Manhattan Chelsea,"1,350","3,927",2,Chelsea,8.2,Very Good,NaN,Not Free,Yes,King Room,2.5 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Hotel 32 32,"1,444",743,2,Manhattan,6.8,Review score,"1,925",Not Free,Yes,Double Studio with balcony,2.4 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,La Quinta by Wyndham Time Square South,918,"2,102",2,Hell's Kitchen,8.1,Very Good,NaN,Not Free,Yes,King Room - Non-Smoking,1.7 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,Pod 39,873,"5,995",2,Murray Hill,8.1,Very Good,NaN,Not Free,Yes,Bunk Bed Room,2.1 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,Leo House,"1,109","2,936",2,Chelsea,7.8,Good,NaN,Not Free,Yes,Double Room with Private Bathroom,2.9 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,Hotel Edison Times Square,"1,313","11,100",2,Manhattan,7.3,Good,NaN,Not Free,Yes,Classic 2 Queen Beds,1 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,"1,504","3,969",2,Hell's Kitchen,8.2,Very Good,NaN,Not Free,Yes,Double Room with Two Double Beds,2.1 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Pod 51,910,"7,063",2,Midtown East,7.8,Good,NaN,Not Free,Yes,Standard Bunk Bed Room with Shared Bathroom,1.7 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,"1,313","5,200",2,Hell's Kitchen,8,Very Good,NaN,Not Free,Yes,1 King Bed,1.9 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Hilton Garden Inn New York - Times Square Central,"1,276","1,555",2,Manhattan,7.6,Good,NaN,Not Free,Yes,King Room - Disability Access,1.5 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,33 Seaport Hotel New York,"1,802",280,2,Wall Street - Financial District,8.6,Excellent,"2,120",Not Free,Yes,Superior Courtyard King,6.9 km ,,5
19/03/2023,20/03/2023,1,2,Hotel St. James,"1,460","1,448",2,Manhattan,7.9,Good,NaN,Not Free,Yes,One Queen Bed Room,1.2 km ,Subway Access,2
19/03/2023,20/03/2023,1,2,Square Hotel at Times Square,"1,166","2,380",2,Manhattan,7,Good,NaN,Not Free,Yes,Standard Queen Room,0.8 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,Executive Hotel Le Soleil New York,"1,240","2,493",2,Manhattan,8.2,Very Good,NaN,Not Free,Yes,Executive Queen Room,2 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Wingate by Wyndham New York Midtown South/5th Ave,"1,108","1,505",2,Manhattan,7.9,Good,NaN,Not Free,Yes,King Room with Roll-In Shower - Mobility/Hearing Accessible - Non-Smoking,1.9 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,The Moore,"1,485",870,2,Chelsea,8.5,Very Good,NaN,Not Free,Yes,Accessible Queen,3 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Empire Hotel,"1,570","2,513",2,Upper West Side,6.8,Review score,NaN,Not Free,Yes,Standard Queen Room,400 m ,Subway Access,4
19/03/2023,20/03/2023,1,2,Riu Plaza New York Times Square,"1,382","6,361",2,Hell's Kitchen,8.4,Very Good,"1,919",Not Free,Yes,Deluxe King Room,1 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Paramount Hotel Times Square,799,"2,493",2,Manhattan,6.5,Review score,NaN,Not Free,Yes,Double Room - Disability Access,1 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Element Times Square West,"1,496","5,481",2,Hell's Kitchen,7.5,Good,NaN,Not Free,Yes,"Guest room, 2 Double Beds",1.6 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Sheraton Tribeca New York Hotel,"1,240","2,437",2,Tribeca,7.6,Good,NaN,Not Free,Yes,Double Room with 2 Double Beds,5.6 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Hampton Inn Manhattan-35th St Empire State Bldg,"1,331","3,455",2,Manhattan,8.3,Very Good,NaN,Not Free,Yes,King Room,2 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Pestana CR7 Times Square,"1,108","1,389",2,Hell's Kitchen,8.1,Very Good,"1,166",Not Free,Yes,Comfort Room,1.6 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,The Manhattan Club,"1,643","1,726",2,Manhattan,8,Very Good,NaN,Not Free,Yes,Metropolitan Suite,350 m ,Subway Access,4
19/03/2023,20/03/2023,1,2,Park Central,"1,430","2,595",2,Manhattan,7.6,Good,NaN,Not Free,Yes,Premier King Room,400 m ,Subway Access,4
19/03/2023,20/03/2023,1,2,NoMo SoHo,"1,376",537,2,SoHo,7.3,Good,NaN,Not Free,Yes,Classic Queen,5.6 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,citizenM New York Times Square,"1,423","2,751",2,Manhattan,8.7,Excellent,NaN,Not Free,Yes,King Room,0.8 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Hotel Indigo Lower East Side New York,"1,240",729,2,Lower East Side,7.6,Good,NaN,Not Free,Yes,Superior King Room,5.2 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Ink 48 Hotel,"1,416","1,326",2,Hell's Kitchen,7.9,Good,NaN,Not Free,Yes,Deluxe Queen Room with Two Queen Beds - Disability Access,1.2 km ,,4
19/03/2023,20/03/2023,1,2,Dream Midtown,"1,223",665,2,Manhattan,7.5,Good,NaN,Not Free,Yes,Accessible Queen,400 m ,Subway Access,4
19/03/2023,20/03/2023,1,2,TownePlace Suites by Marriott New York Manhattan/Times Square,"1,386","1,456",2,Hell's Kitchen,8.2,Very Good,NaN,Not Free,Yes,King Studio with Roll-in Shower - Mobility and Hearing Accessible,1.2 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,Hilton New York Times Square,"1,490",90,2,Manhattan,7.9,Good,NaN,Not Free,Yes,King Room,1.4 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,citizenM New York Bowery,"1,386","2,183",2,Lower East Side,8.8,Excellent,NaN,Not Free,Yes,King Room,5.4 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Hilton Garden Inn New York/Midtown Park Avenue,"1,247",867,2,Manhattan,8,Very Good,NaN,Not Free,Yes,King Room,2.4 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,Fairfield Inn & Suites by Marriott New York Manhattan/Central Park,"1,680","1,047",2,Hell's Kitchen,7.9,Good,NaN,Not Free,Yes,Double Room with Two Double Beds,0.7 km ,,3
19/03/2023,20/03/2023,1,2,SpringHill Suites by Marriott New York Manhattan/Times Square South,"1,350","4,131",2,Hell's Kitchen,8,Very Good,NaN,Not Free,Yes,1 Queen Bed,1.9 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,"Hotel Indigo NYC Financial District, an IHG Hotel","1,056",83,2,Wall Street - Financial District,8.8,Excellent,NaN,Not Free,Yes,Standard King Room,7.2 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,"Holiday Inn Express - Times Square South, an IHG Hotel","1,350","3,280",2,Manhattan,7.7,Good,NaN,Not Free,Yes,King Room - Non-Smoking,2 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,Royalton Park Avenue,"1,676",972,2,NoMad,8.2,Very Good,NaN,Not Free,Yes,Superior Queen Room,2.7 km ,Subway Access,5
19/03/2023,20/03/2023,1,2,Roxy Hotel New York,"1,680",942,2,Tribeca,8.4,Very Good,NaN,Not Free,Yes,Standard Room,5.8 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Four Points by Sheraton Manhattan SoHo Village,"1,166",788,2,SoHo,7.6,Good,NaN,Not Free,Yes,"Guest Room, 1 King",5 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,"1,496","4,556",2,Hell's Kitchen,7.6,Good,NaN,Not Free,Yes,King Room,1.6 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,The Blakely by LuxUrban,"1,245","2,513",2,Manhattan,7.8,Good,NaN,Free,Yes,Standard Queen Room,0.5 km ,Subway Access,Error
19/03/2023,20/03/2023,1,2,Citadines Connect Fifth Avenue New York,"1,192","2,917",2,Manhattan,7.7,Good,NaN,Not Free,Yes,Premier King Room,1.4 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,HGU New York,"1,467","1,530",2,Manhattan,7.4,Good,NaN,Not Free,Yes,Queen Standard,2.4 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Dylan Hotel NYC,"1,459","2,339",2,Murray Hill,7.8,Good,"1,716",Not Free,Yes,Luxury Queen Room,1.8 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Doubletree By Hilton New York Times Square West,"1,203","14,195",2,Hell's Kitchen,7,Good,NaN,Not Free,Yes,One King Bed Standard,1.6 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Embassy Suites By Hilton New York Manhattan Times Square,"1,654","4,125",2,Manhattan,7.9,Good,NaN,Not Free,Yes,1 King Bed Studio with Sofa,1.9 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Walker Hotel Tribeca,"1,276","1,272",2,Chinatown,8.1,Very Good,NaN,Not Free,Yes,Walker Cozy King,5.8 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,"Holiday Inn Express New York City Chelsea, an IHG Hotel","1,350","3,023",2,Chelsea,7.9,Good,NaN,Not Free,Yes,Twin Room - Disability Access/Hearing Accessible,2.4 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,Moxy NYC East Village,"1,386","1,683",2,East Village,8.2,Very Good,NaN,Not Free,Yes,"Guest room, 1 Queen",4.1 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Dream Downtown,"1,291",664,2,Chelsea,7.2,Good,NaN,Not Free,Yes,King Room,3.4 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,INNSiDE by Meliá New York Nomad,"1,155",688,2,Chelsea,8.4,Very Good,NaN,Not Free,Yes,The INNSiDE Room - Queen,2.6 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Cambria Hotel New York - Chelsea,"1,313","2,572",2,Chelsea,8,Very Good,NaN,Not Free,Yes,King Room with Sofa Bed - Non-Smoking,2.5 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Lex Hotel NYC,"1,203",595,2,Kips Bay,8.1,Very Good,NaN,Not Free,Yes,Queen Room,3 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,Hilton Garden Inn New York Times Square South,"1,460","2,694",2,Hell's Kitchen,8.1,Very Good,NaN,Not Free,Yes,King Room - Hearing Accessible,1.8 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,Hotel Belleclaire Central Park,"1,570","2,258",2,Upper West Side,8.1,Very Good,NaN,Not Free,Yes,Standard 1 Full,1.6 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,The Shelburne Sonesta New York,"1,240","1,155",2,Murray Hill,7.8,Good,"1,512",Not Free,Yes,Queen Room,2.2 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Hyatt House New York/Chelsea,"1,680",543,2,Chelsea,8.1,Very Good,NaN,Not Free,Yes,Den Guestroom with King Bed,2.5 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,Carlton Arms Hotel,814,"1,080",2,Gramercy,7.5,Good,NaN,Not Free,Yes,Double Room with Shared Bathroom,3.1 km ,Subway Access,2
19/03/2023,20/03/2023,1,2,Arlo SoHo,"1,500","2,404",2,SoHo,7.9,Good,NaN,Not Free,Yes,Queen Room with Courtyard View,5.3 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,DoubleTree by Hilton Hotel New York City - Chelsea,"1,203","1,230",2,Chelsea,7.3,Good,NaN,Not Free,Yes,Double Room with Two Double Beds,2.5 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Hampton Inn Times Square Central,"1,309","2,265",2,Manhattan,8.2,Very Good,NaN,Not Free,Yes,King Room,1.5 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,Hotel Hugo,"1,313",482,2,SoHo,7.3,Good,NaN,Not Free,Yes,Superior King Room,5.2 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Moxy NYC Chelsea,"1,643","3,723",2,Chelsea,8.3,Very Good,NaN,Not Free,Yes,King Room,2.5 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Hilton Club West 57th Street New York,"3,073",72,2,Manhattan,8.6,Excellent,NaN,Not Free,Yes,King Studio,0.5 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Hotel Richland LES,941,266,2,Chinatown,8,Very Good,NaN,Not Free,Yes,Deluxe Queen Room,6 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,Aloft Manhattan Downtown - Financial District,"1,130","1,109",2,Wall Street - Financial District,7.5,Good,NaN,Not Free,Yes,"Guest room, 1 King, City view",6.8 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Pestana Park Avenue,"1,460",821,2,Murray Hill,8.5,Very Good,"1,570",Not Free,Yes,Classic Room - Disability Access,1.9 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,"Martinique New York on Broadway, Curio Collection by Hilton","1,276",583,2,Manhattan,8.1,Very Good,NaN,Not Free,Yes,Double Room,2.3 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Park Terrace Hotel,"2,083","2,399",2,Manhattan,8.7,Excellent,NaN,Not Free,Yes,Classic Room,1.7 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,11 Howard,"1,753",304,2,SoHo,7.3,Good,NaN,Not Free,Yes,Queen Room,5.6 km ,Subway Access,5
19/03/2023,20/03/2023,1,2,Four Points by Sheraton Midtown - Times Square,"1,386","1,875",2,Hell's Kitchen,7.7,Good,NaN,Not Free,Yes,King Room,1.6 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Leon Hotel LES,974,"1,328",2,Lower East Side,8.1,Very Good,NaN,Not Free,Yes,Deluxe Double Room,5.9 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,Pod Times Square,763,"12,873",2,Hell's Kitchen,8.1,Very Good,NaN,Not Free,Yes,Bunk Pod,1.4 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Arlo Midtown,"1,826","3,036",2,Hell's Kitchen,8.7,Excellent,NaN,Not Free,Yes,King Urban,1.7 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Sixty LES,"1,716","1,050",2,Lower East Side,7.2,Good,NaN,Not Free,Yes,King Studio,5.2 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Midtown West Hotel,"1,020","1,089",2,Hell's Kitchen,5.4,Review score,NaN,Not Free,Yes,Queen Room with Private Bathroom,2.3 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,La Quinta by Wyndham New York City Central Park,757,"2,736",2,Upper West Side,6.6,Review score,NaN,Not Free,Yes,1 Double Bed - Non Smoking,1 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,Motto by Hilton New York City Chelsea,"1,680","1,205",2,Chelsea,8.8,Excellent,NaN,Not Free,Yes,King Room,2.8 km ,Subway Access,5
19/03/2023,20/03/2023,1,2,Arlo NoMad,"1,658","2,419",2,NoMad,8.1,Very Good,NaN,Not Free,Yes,Queen Room City,2.4 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Hampton Inn Manhattan Chelsea,"1,313","1,453",2,Chelsea,7.8,Good,NaN,Not Free,Yes,Queen Room with City View,2.9 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,Freehand New York,"1,181","1,176",2,Gramercy,7.9,Good,NaN,Not Free,Yes,Premium Queen,3.1 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,"The Jewel Hotel, New York","1,900","1,659",2,Manhattan,8.6,Excellent,NaN,Not Free,Yes,Superior Room,1 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,"Club Quarters Hotel World Trade Center, New York","1,240","2,669",2,Wall Street - Financial District,8.2,Very Good,NaN,Not Free,Yes,Small Queen Room,7 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Hampton Inn Manhattan/Downtown- Financial District,"1,177",669,2,Wall Street - Financial District,7.6,Good,NaN,Not Free,Yes,King Room,7.7 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,JG Sohotel,795,33,2,SoHo,7.2,Good,NaN,Not Free,Yes,Standard Queen Room,5.7 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,Homewood Suites Midtown Manhattan Times Square South,"1,621","3,015",2,Hell's Kitchen,8.2,Very Good,NaN,Not Free,Yes,Efficiency King Studio with Sofa Bed,1.8 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,LUMA Hotel - Times Square,"1,944","2,146",2,Manhattan,9,Wonderful,NaN,Not Free,Yes,Urban King Bed Studio - Accessible Bathtub,1.5 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Courtyard by Marriott New York Manhattan / Soho,"1,570",272,2,SoHo,7.9,Good,NaN,Not Free,Yes,King Room with Roll-in Shower - Mobility and Hearing Accessible,4.9 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Hotel Lucerne,"1,643",997,2,Upper West Side,8.5,Very Good,NaN,Not Free,Yes,Deluxe Queen Room,1.7 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,SpringHill Suites by Marriott New York Midtown Manhattan/Park Ave,"1,680",54,2,Flatiron District,8.1,Very Good,NaN,Not Free,Yes,"Studio, 2 Double",3.1 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,"Staypineapple, An Artful Hotel, Midtown New York","1,300",735,2,Hell's Kitchen,8.7,Excellent,"1,445",Not Free,Yes,Celebrity King,1.8 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,The Herald 8 by LuxUrban,"1,017","2,309",2,Manhattan,7.7,Good,NaN,Free,Yes,King Room,2 km ,Subway Access,Error
19/03/2023,20/03/2023,1,2,Walker Hotel Greenwich Village,"2,032",814,2,Greenwich Village,8.4,Very Good,NaN,Not Free,Yes,Double Room with Two Double Beds (The Bedford),3.7 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Sohotel,"1,221",889,2,SoHo,7.8,Good,NaN,Not Free,Yes,Standard Queen Room,5.5 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Sofitel New York,"2,239",523,2,Manhattan,7.5,Good,NaN,Not Free,Yes,Superior Queen Room,1.4 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Hyatt Centric Midtown 5th Avenue New York,"1,900",229,2,Manhattan,7.8,Good,NaN,Not Free,Yes,King Room with King Bed,1.9 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Refinery Hotel - New York,"2,007",276,2,Manhattan,8.2,Very Good,"2,230",Not Free,Yes,Studio Queen Room,1.8 km ,Subway Access,5
19/03/2023,20/03/2023,1,2,Courtyard by Marriott New York Manhattan/Chelsea,"1,643",749,2,Chelsea,8.4,Very Good,NaN,Not Free,Yes,King Room - Hearing Accessible,2.4 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Courtyard by Marriott New York World Trade Center Area,"1,276","2,465",2,Wall Street - Financial District,7.8,Good,NaN,Not Free,Yes,King Room - Hearing Accessible,7.2 km ,Subway Access,3
19/03/2023,20/03/2023,1,2,Moxy NYC Downtown,"1,460",417,2,Wall Street - Financial District,8.1,Very Good,NaN,Not Free,Yes,Queen Room,6.7 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Residence Inn by Marriott New York Manhattan/Times Square,"1,973","3,131",2,Manhattan,8.1,Very Good,NaN,Not Free,Yes,King Studio with Sofa Bed,1.7 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,TRYP by Wyndham New York City Times Square - Midtown,"1,178","2,207",2,Hell's Kitchen,6.9,Review score,NaN,Not Free,Yes,King Room,1.9 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Ameritania at Times Square,"1,130","3,727",2,Manhattan,7.7,Good,NaN,Not Free,Yes,Standard Double Room,450 m ,Subway Access,4
19/03/2023,20/03/2023,1,2,"Club Quarters Hotel Times Square, New York","1,863","2,531",2,Manhattan,7.8,Good,NaN,Not Free,Yes,Queen Room,1.3 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Warwick New York,"2,347","4,421",2,Manhattan,7.8,Good,NaN,Not Free,Yes,Premier King Bed,0.7 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Hard Rock Hotel New York,"2,633","1,285",2,Manhattan,8.8,Excellent,NaN,Not Free,Yes,Standard King Room,1 km ,Subway Access,5
19/03/2023,20/03/2023,1,2,"Distrikt Hotel New York City, Tapestry Collection by Hilton","1,166",254,2,Hell's Kitchen,7.5,Good,NaN,Not Free,Yes,Queen Room,1.6 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel","1,533",623,2,Hell's Kitchen,8.5,Very Good,NaN,Not Free,Yes,Leisure King Room - Non-Smoking,1.9 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,"EVEN Midtown East - Grand Central, an IHG Hotel","1,313",888,2,Midtown East,8.3,Very Good,NaN,Not Free,Yes,Standard King Room,2 km ,Subway Access,4
19/03/2023,20/03/2023,1,2,Ace Hotel New York,"1,644","1,029",2,NoMad,7.9,Good,NaN,Not Free,Yes,Single Room,2.5 km ,Subway Access,4
19/03/2023,20/03/2023,1,3,The Evelyn NoMad,"2,611","2,610",3,NoMad,7.6,Good,"3,730",Not Free,Yes,Deluxe Queen Room,2.7 km ,Subway Access,5
19/03/2023,20/03/2023,1,3,Margaritaville Resort Times Square,"2,428","1,444",3,Manhattan,8.8,Excellent,NaN,Not Free,Yes,Superior Queen Room,1.5 km ,Subway Access,4
